idRegistro;dtAtual;dht11_umidade;lm35_temperatura;fkSensor;;;
2315;2023-11-28 03:20:00;62,3;26,84;5;;;
2316;2023-11-28 03:40:00;62,3;27,33;5;;;
2317;2023-11-28 04:00:00;62,3;27,82;5;;;
2318;2023-11-28 04:20:00;62,3;27,33;5;;;
2319;2023-11-28 04:40:00;62,3;26,84;5;;;
2320;2023-11-28 05:00:00;62,3;27,82;5;;;
2321;2023-11-28 05:20:00;62,3;27,33;5;;;
2322;2023-11-28 05:40:00;62,3;27,33;5;;;
2323;2023-11-28 06:00:00;62,3;27,82;5;;;
2324;2023-11-28 06:20:00;62,3;27,33;5;;;
2325;2023-11-28 06:40:00;62,3;27,33;5;;;
2326;2023-11-28 07:00:00;62,3;27,33;5;;;
2327;2023-11-28 07:20:00;62,3;27,33;5;;;
2328;2023-11-28 07:40:00;62,3;27,33;5;;;
2329;2023-11-28 08:00:00;62,3;26,84;5;;;
2330;2023-11-28 08:20:00;62,3;27,33;5;;;
2331;2023-11-28 08:40:00;62,3;26,84;5;;;
2332;2023-11-28 09:00:00;62,3;26,84;5;;;
2333;2023-11-28 09:20:00;62,3;27,82;5;;;
2334;2023-11-28 09:40:00;62,3;26,84;5;;;
2335;2023-11-28 10:00:00;62,3;27,82;5;;;
2336;2023-11-28 10:20:00;62,3;27,33;5;;;
2337;2023-11-28 10:40:00;62,3;27,82;5;;;
2338;2023-11-28 11:00:00;62,3;26,84;5;;;
2339;2023-11-28 11:20:00;62,3;27,33;5;;;
2340;2023-11-28 11:40:00;62,3;26,84;5;;;
2341;2023-11-28 12:00:00;62,3;26,84;5;;;
2342;2023-11-28 12:20:00;62,3;27,33;5;;;
2343;2023-11-28 12:40:00;62,3;26,84;5;;;
2344;2023-11-28 13:00:00;62,3;27,33;5;;;
2345;2023-11-28 13:20:00;62,3;26,84;5;;;
2346;2023-11-28 13:40:00;62,3;26,84;5;;;
2347;2023-11-28 14:00:00;62,3;26,84;5;;;
2348;2023-11-28 14:20:00;62,3;26,84;5;;;
2349;2023-11-28 14:40:00;62,2;26,35;5;;;
2350;2023-11-28 15:00:00;62,2;24,4;5;;;
2351;2023-11-28 15:20:00;62,2;24,89;5;;;
2352;2023-11-28 15:40:00;62,2;24,89;5;;;
2353;2023-11-28 16:00:00;62,2;23,42;5;;;
2354;2023-11-28 16:20:00;62,2;24,4;5;;;
2355;2023-11-28 16:40:00;62,2;23,42;5;;;
2356;2023-11-28 17:00:00;62,2;23,42;5;;;
2357;2023-11-28 17:20:00;62,2;22,94;5;;;
2358;2023-11-28 17:40:00;62,2;23,42;5;;;
2359;2023-11-28 18:00:00;62,2;22,94;5;;;
2360;2023-11-28 18:20:00;62,2;24,4;5;;;
2361;2023-11-28 18:40:00;62,2;22,94;5;;;
2362;2023-11-28 19:00:00;62,2;23,42;5;;;
2363;2023-11-28 19:20:00;62,2;23,42;5;;;
2364;2023-11-28 19:40:00;62,2;23,91;5;;;
2365;2023-11-28 20:00:00;62,2;23,42;5;;;
2366;2023-11-28 20:20:00;62,2;24,4;5;;;
2367;2023-11-28 20:40:00;62,2;23,42;5;;;
2368;2023-11-28 21:00:00;62,2;23,42;5;;;
2369;2023-11-28 21:20:00;62,2;24,4;5;;;
2370;2023-11-28 21:40:00;62,2;24,89;5;;;
2371;2023-11-28 22:00:00;62,2;23,42;5;;;
2372;2023-11-28 22:20:00;62,2;23,91;5;;;
2373;2023-11-28 22:40:00;62,2;23,91;5;;;
2374;2023-11-28 23:00:00;62,2;23,42;5;;;
2375;2023-11-28 23:20:00;62,2;23,91;5;;;
2376;2023-11-28 23:40:00;62,2;23,91;5;;;
2377;2023-11-29 00:00:00;62,2;23,42;5;;;
2378;2023-11-29 00:20:00;62,2;23,42;5;;;
2379;2023-11-29 00:40:00;62,2;23,91;5;;;
2380;2023-11-29 01:00:00;62,2;23,91;5;;;
2381;2023-11-29 01:20:00;62,2;24,4;5;;;
2382;2023-11-29 01:40:00;62,2;23,91;5;;;
2383;2023-11-29 02:00:00;62,2;24,4;5;;;
2384;2023-11-29 02:20:00;62,2;23,42;5;;;
2385;2023-11-29 02:40:00;62,2;23,91;5;;;
2386;2023-11-29 03:00:00;62,2;23,42;5;;;
2387;2023-11-29 03:20:00;62,2;23,91;5;;;
2388;2023-11-29 03:40:00;62,2;23,91;5;;;
2389;2023-11-29 04:00:00;62,2;23,91;5;;;
2390;2023-11-29 04:20:00;62,2;23,91;5;;;
2391;2023-11-29 04:40:00;62,2;23,91;5;;;
2392;2023-11-29 05:00:00;62,2;23,91;5;;;
2393;2023-11-29 05:20:00;62,2;23,42;5;;;
2394;2023-11-29 05:40:00;62,2;23,91;5;;;
2395;2023-11-29 06:00:00;62,2;23,91;5;;;
2396;2023-11-29 06:20:00;62,2;23,42;5;;;
2397;2023-11-29 06:40:00;62,2;24,4;5;;;
2398;2023-11-29 07:00:00;62,2;24,89;5;;;
2399;2023-11-29 07:20:00;62,2;23,42;5;;;
2400;2023-11-29 07:40:00;62,2;25,86;5;;;
2401;2023-11-29 08:00:00;62,2;24,4;5;;;
2402;2023-11-29 08:20:00;62,2;23,42;5;;;
2403;2023-11-29 08:40:00;62,2;23,91;5;;;
2404;2023-11-29 09:00:00;62,2;24,4;5;;;
2405;2023-11-29 09:20:00;62,2;27,33;5;;;
2406;2023-11-29 09:40:00;62,2;25,86;5;;;
2407;2023-11-29 10:00:00;62,2;26,84;5;;;
2408;2023-11-29 10:20:00;62,2;25,86;5;;;
2409;2023-11-29 10:40:00;62,2;27,82;5;;;
2410;2023-11-29 11:00:00;62,2;25,86;5;;;
2411;2023-11-29 11:20:00;62,2;25,86;5;;;
2412;2023-11-29 11:40:00;62,2;26,35;5;;;
2413;2023-11-29 12:00:00;62,2;27,33;5;;;
2414;2023-11-29 12:20:00;62,2;25,86;5;;;
2415;2023-11-29 12:40:00;62,2;25,38;5;;;
2416;2023-11-29 13:00:00;62,2;22,94;5;;;
2417;2023-11-29 13:20:00;62,2;23,42;5;;;
2418;2023-11-29 13:40:00;62,1;24,4;5;;;
2419;2023-11-29 14:00:00;62,1;24,4;5;;;
2420;2023-11-29 14:20:00;62,1;23,91;5;;;
2421;2023-11-29 14:40:00;62,1;23,42;5;;;
2422;2023-11-29 15:00:00;62,1;24,4;5;;;
2423;2023-11-29 15:20:00;62,1;23,42;5;;;
2424;2023-11-29 15:40:00;62,1;24,4;5;;;
2425;2023-11-29 16:00:00;62,1;23,42;5;;;
2426;2023-11-29 16:20:00;62,1;23,91;5;;;
2427;2023-11-29 16:40:00;62,1;23,42;5;;;
2428;2023-11-29 17:00:00;62,1;23,42;5;;;
2429;2023-11-29 17:20:00;62,1;24,4;5;;;
2430;2023-11-29 17:40:00;62,1;22,45;5;;;
2431;2023-11-29 18:00:00;62,1;23,91;5;;;
2432;2023-11-29 18:20:00;62,1;22,94;5;;;
2433;2023-11-29 18:40:00;62,1;24,4;5;;;
2434;2023-11-29 19:00:00;62,1;23,91;5;;;
2435;2023-11-29 19:20:00;62,1;23,42;5;;;
2436;2023-11-29 19:40:00;62,1;23,42;5;;;
2437;2023-11-29 20:00:00;62,1;23,91;5;;;
2438;2023-11-29 20:20:00;62,1;24,4;5;;;
2439;2023-11-29 20:40:00;62,1;24,4;5;;;
2440;2023-11-29 21:00:00;62,1;22,45;5;;;
2441;2023-11-29 21:20:00;62,1;23,42;5;;;
2442;2023-11-29 21:40:00;62,1;23,91;5;;;
2443;2023-11-29 22:00:00;62,1;23,42;5;;;
2444;2023-11-29 22:20:00;62,1;22,94;5;;;
2445;2023-11-29 22:40:00;62,1;24,4;5;;;
2446;2023-11-29 23:00:00;62,1;22,94;5;;;
2447;2023-11-29 23:20:00;62,1;23,91;5;;;
2448;2023-11-29 23:40:00;62,1;23,42;5;;;
2449;2023-11-30 00:00:00;62,1;23,42;5;;;
2450;2023-11-30 00:20:00;62,1;25,86;5;;;
2451;2023-11-30 00:40:00;62,1;25,86;5;;;
2452;2023-11-30 01:00:00;62,1;23,91;5;;;
2453;2023-11-30 01:20:00;62,1;25,38;5;;;
2454;2023-11-30 01:40:00;62,1;24,89;5;;;
2455;2023-11-30 02:00:00;62,1;26,84;5;;;
2456;2023-11-30 02:20:00;62,1;26,35;5;;;
2457;2023-11-30 02:40:00;62,1;28,79;5;;;
2458;2023-11-30 03:00:00;62,1;26,35;5;;;
2459;2023-11-30 03:20:00;62,1;26,35;5;;;
2460;2023-11-30 03:40:00;62,1;24,4;5;;;
2461;2023-11-30 04:00:00;62,1;26,84;5;;;
2462;2023-11-30 04:20:00;62,1;25,86;5;;;
2463;2023-11-30 04:40:00;62,1;26,84;5;;;
2464;2023-11-30 05:00:00;62,1;27,33;5;;;
2465;2023-11-30 05:20:00;62,1;26,84;5;;;
2466;2023-11-30 05:40:00;62,1;25,86;5;;;
2467;2023-11-30 06:00:00;62,1;26,84;5;;;
2468;2023-11-30 06:20:00;62,1;25,38;5;;;
2469;2023-11-30 06:40:00;62,1;28,79;5;;;
2470;2023-11-30 07:00:00;62,1;25,86;5;;;
2471;2023-11-30 07:20:00;62,1;25,86;5;;;
2472;2023-11-30 07:40:00;62,1;24,89;5;;;
2473;2023-11-30 08:00:00;62,1;24,4;5;;;
2474;2023-11-30 08:20:00;62,1;25,86;5;;;
2475;2023-11-30 08:40:00;62,1;26,35;5;;;
2476;2023-11-30 09:00:00;62,1;24,4;5;;;
2477;2023-11-30 09:20:00;62,1;23,91;5;;;
2478;2023-11-30 09:40:00;62,1;24,4;5;;;
2479;2023-11-30 10:00:00;62,1;23,42;5;;;
2480;2023-11-30 10:20:00;62,1;23,91;5;;;
2481;2023-11-30 10:40:00;62,1;24,4;5;;;
2482;2023-11-30 11:00:00;62,1;24,89;5;;;
2483;2023-11-30 11:20:00;62,1;24,89;5;;;
2484;2023-11-30 11:40:00;62,1;23,91;5;;;
2485;2023-11-30 12:00:00;62,1;24,4;5;;;
2486;2023-11-30 12:20:00;62,1;23,42;5;;;
2487;2023-11-30 12:40:00;62,2;24,89;5;;;
2488;2023-11-30 13:00:00;62,2;21,96;5;;;
2489;2023-11-30 13:20:00;62,2;21,47;5;;;
2490;2023-11-30 13:40:00;62,2;21,96;5;;;
2491;2023-11-30 14:00:00;62,2;21,96;5;;;
2492;2023-11-30 14:20:00;62,2;21,96;5;;;
2493;2023-11-30 14:40:00;62,2;22,45;5;;;
2494;2023-11-30 15:00:00;62,2;22,94;5;;;
2495;2023-11-30 15:20:00;62,2;24,89;5;;;
2496;2023-11-30 15:40:00;62,2;23,42;5;;;
2497;2023-11-30 16:00:00;62,2;22,45;5;;;
2498;2023-11-30 16:20:00;62,2;22,94;5;;;
2499;2023-11-30 16:40:00;62,2;23,42;5;;;
2500;2023-11-30 17:00:00;62,2;23,42;5;;;
2501;2023-11-30 17:20:00;62,2;20,5;5;;;
2502;2023-11-30 17:40:00;62,2;21,96;5;;;
2503;2023-11-30 18:00:00;62,2;22,94;5;;;
2504;2023-11-30 18:20:00;62,2;22,45;5;;;
2505;2023-11-30 18:40:00;62,2;21,96;5;;;
2506;2023-11-30 19:00:00;62,2;22,45;5;;;
2507;2023-11-30 19:20:00;62,2;21,96;5;;;
2508;2023-11-30 19:40:00;62,2;22,45;5;;;
2509;2023-11-30 20:00:00;62,2;22,45;5;;;
2510;2023-11-30 20:20:00;62,2;22,45;5;;;
2511;2023-11-30 20:40:00;62,2;22,94;5;;;
2512;2023-11-30 21:00:00;62,2;22,45;5;;;
2513;2023-11-30 21:20:00;62,2;22,45;5;;;
2514;2023-11-30 21:40:00;62,2;22,45;5;;;
2515;2023-11-30 22:00:00;62,2;22,45;5;;;
2516;2023-11-30 22:20:00;62,2;22,45;5;;;
2517;2023-11-30 22:40:00;62,2;22,94;5;;;
2518;2023-11-30 23:00:00;62,2;22,45;5;;;
2519;2023-11-30 23:20:00;62,2;23,42;5;;;
2520;2023-11-30 23:40:00;62,2;21,96;5;;;
2521;2023-11-24 00:00:00;62,2;22,45;6;;;
2522;2023-11-24 00:20:00;62,2;21,96;6;;;
2523;2023-11-24 00:40:00;62,2;23,91;6;;;
2524;2023-11-24 01:00:00;62,2;22,94;6;;;
2525;2023-11-24 01:20:00;62,2;22,45;6;;;
2526;2023-11-24 01:40:00;62,2;21,47;6;;;
2527;2023-11-24 02:00:00;62,2;22,94;6;;;
2528;2023-11-24 02:20:00;62,2;22,45;6;;;
2529;2023-11-24 02:40:00;62,2;22,45;6;;;
2530;2023-11-24 03:00:00;62,2;22,45;6;;;
2531;2023-11-24 03:20:00;62,2;22,94;6;;;
2532;2023-11-24 03:40:00;62,2;21,47;6;;;
2533;2023-11-24 04:00:00;62,2;23,42;6;;;
2534;2023-11-24 04:20:00;62,2;22,45;6;;;
2535;2023-11-24 04:40:00;62,2;22,94;6;;;
2536;2023-11-24 05:00:00;62,2;22,45;6;;;
2537;2023-11-24 05:20:00;62,2;22,45;6;;;
2538;2023-11-24 05:40:00;62,2;22,94;6;;;
2539;2023-11-24 06:00:00;62,2;22,45;6;;;
2540;2023-11-24 06:20:00;62,2;21,96;6;;;
2541;2023-11-24 06:40:00;62,2;22,45;6;;;
2542;2023-11-24 07:00:00;62,2;23,91;6;;;
2543;2023-11-24 07:20:00;62,2;22,45;6;;;
2544;2023-11-24 07:40:00;62,2;21,96;6;;;
2545;2023-11-24 08:00:00;62,2;21,96;6;;;
2546;2023-11-24 08:20:00;62,2;23,42;6;;;
2547;2023-11-24 08:40:00;62,2;20,98;6;;;
2548;2023-11-24 09:00:00;62,2;20,01;6;;;
2549;2023-11-24 09:20:00;62,2;21,96;6;;;
2550;2023-11-24 09:40:00;62,2;22,94;6;;;
2551;2023-11-24 10:00:00;62,2;22,45;6;;;
2552;2023-11-24 10:20:00;62,2;23,42;6;;;
2553;2023-11-24 10:40:00;62,2;22,45;6;;;
2554;2023-11-24 11:00:00;62,2;20,98;6;;;
2555;2023-11-24 11:20:00;62,2;22,45;6;;;
2556;2023-11-24 11:40:00;62,4;25,86;6;;;
2557;2023-11-24 12:00:00;62,4;22,94;6;;;
2558;2023-11-24 12:20:00;62,4;22,45;6;;;
2559;2023-11-24 12:40:00;62,4;22,94;6;;;
2560;2023-11-24 13:00:00;62,4;22,94;6;;;
2561;2023-11-24 13:20:00;62,4;23,42;6;;;
2562;2023-11-24 13:40:00;62,4;20,5;6;;;
2563;2023-11-24 14:00:00;62,4;22,94;6;;;
2564;2023-11-24 14:20:00;62,4;22,94;6;;;
2565;2023-11-24 14:40:00;62,4;22,45;6;;;
2566;2023-11-24 15:00:00;62,4;21,96;6;;;
2567;2023-11-24 15:20:00;62,4;21,96;6;;;
2568;2023-11-24 15:40:00;62,4;20,98;6;;;
2569;2023-11-24 16:00:00;62,4;21,96;6;;;
2570;2023-11-24 16:20:00;62,4;21,47;6;;;
2571;2023-11-24 16:40:00;62,4;21,96;6;;;
2572;2023-11-24 17:00:00;62,4;20,01;6;;;
2573;2023-11-24 17:20:00;62,4;21,96;6;;;
2574;2023-11-24 17:40:00;62,4;21,47;6;;;
2575;2023-11-24 18:00:00;62,4;21,47;6;;;
2576;2023-11-24 18:20:00;62,4;21,96;6;;;
2577;2023-11-24 18:40:00;62,4;21,96;6;;;
2578;2023-11-24 19:00:00;62,4;22,45;6;;;
2579;2023-11-24 19:20:00;62,4;22,45;6;;;
2580;2023-11-24 19:40:00;62,4;20,98;6;;;
2581;2023-11-24 20:00:00;62,4;21,96;6;;;
2582;2023-11-24 20:20:00;62,4;22,94;6;;;
2583;2023-11-24 20:40:00;62,4;21,47;6;;;
2584;2023-11-24 21:00:00;62,4;21,47;6;;;
2585;2023-11-24 21:20:00;62,4;21,47;6;;;
2586;2023-11-24 21:40:00;62,4;21,47;6;;;
2587;2023-11-24 22:00:00;62,4;20,98;6;;;
2588;2023-11-24 22:20:00;62,4;21,47;6;;;
2589;2023-11-24 22:40:00;62,4;21,47;6;;;
2590;2023-11-25 00:00:00;62,4;21,47;6;;;
2591;2023-11-25 00:20:00;62,4;20,98;6;;;
2592;2023-11-25 00:40:00;62,4;22,94;6;;;
2593;2023-11-25 00:00:00;62,4;20,98;6;;;
2594;2023-11-25 00:20:00;62,4;21,96;6;;;
2595;2023-11-25 00:40:00;62,4;20,98;6;;;
2596;2023-11-25 01:00:00;62,4;21,47;6;;;
2597;2023-11-25 01:20:00;62,4;21,47;6;;;
2598;2023-11-25 01:40:00;62,4;21,96;6;;;
2599;2023-11-25 02:00:00;62,4;20,98;6;;;
2600;2023-11-25 02:20:00;62,4;21,96;6;;;
2601;2023-11-25 02:40:00;62,4;21,96;6;;;
2602;2023-11-25 03:00:00;62,4;21,47;6;;;
2603;2023-11-25 03:20:00;62,4;20,5;6;;;
2604;2023-11-25 03:40:00;62,4;21,47;6;;;
2605;2023-11-25 04:00:00;62,4;20,01;6;;;
2606;2023-11-25 04:20:00;62,4;21,47;6;;;
2607;2023-11-25 04:40:00;62,4;20,5;6;;;
2608;2023-11-25 05:00:00;62,4;21,96;6;;;
2609;2023-11-25 05:20:00;62,4;20,5;6;;;
2610;2023-11-25 05:40:00;62,4;21,47;6;;;
2611;2023-11-25 06:00:00;62,4;20,5;6;;;
2612;2023-11-25 06:20:00;62,4;20,98;6;;;
2613;2023-11-25 06:40:00;62,4;20,98;6;;;
2614;2023-11-25 07:00:00;62,4;21,47;6;;;
2615;2023-11-25 07:20:00;62,4;20,98;6;;;
2616;2023-11-25 07:40:00;62,4;20,98;6;;;
2617;2023-11-25 08:00:00;62,4;21,96;6;;;
2618;2023-11-25 08:20:00;62,4;21,96;6;;;
2619;2023-11-25 08:40:00;62,4;21,96;6;;;
2620;2023-11-25 09:00:00;62,4;21,96;6;;;
2621;2023-11-25 09:20:00;62,4;21,96;6;;;
2622;2023-11-25 09:40:00;62,4;21,47;6;;;
2623;2023-11-25 10:00:00;62,4;20,98;6;;;
2624;2023-11-25 10:20:00;62,4;21,96;6;;;
2625;2023-11-25 10:40:00;62,7;22,45;6;;;
2626;2023-11-25 11:00:00;62,7;22,94;6;;;
2627;2023-11-25 11:20:00;62,7;22,94;6;;;
2628;2023-11-25 11:40:00;62,7;21,96;6;;;
2629;2023-11-25 12:00:00;62,7;22,94;6;;;
2630;2023-11-25 12:20:00;62,7;21,96;6;;;
2631;2023-11-25 12:40:00;62,7;21,96;6;;;
2632;2023-11-25 13:00:00;62,7;22,45;6;;;
2633;2023-11-25 13:20:00;62,7;22,94;6;;;
2634;2023-11-25 13:40:00;62,7;22,94;6;;;
2635;2023-11-25 14:00:00;62,7;22,45;6;;;
2636;2023-11-25 14:20:00;62,7;22,94;6;;;
2637;2023-11-25 14:40:00;62,7;22,94;6;;;
2638;2023-11-25 15:00:00;62,7;22,45;6;;;
2639;2023-11-25 15:20:00;62,7;23,42;6;;;
2640;2023-11-25 15:40:00;62,7;22,45;6;;;
2641;2023-11-25 16:00:00;62,7;22,45;6;;;
2642;2023-11-25 16:20:00;62,7;21,47;6;;;
2643;2023-11-25 16:40:00;62,7;22,94;6;;;
2644;2023-11-25 17:00:00;62,7;22,94;6;;;
2645;2023-11-25 17:20:00;62,7;23,42;6;;;
2646;2023-11-25 17:40:00;62,7;21,96;6;;;
2647;2023-11-25 18:00:00;62,7;20,98;6;;;
2648;2023-11-25 18:20:00;62,7;21,96;6;;;
2649;2023-11-25 18:40:00;62,7;23,42;6;;;
2650;2023-11-25 19:00:00;62,7;23,42;6;;;
2651;2023-11-25 19:20:00;62,7;22,94;6;;;
2652;2023-11-25 19:40:00;62,7;21,47;6;;;
2653;2023-11-25 20:00:00;62,7;21,96;6;;;
2654;2023-11-25 20:20:00;62,7;22,94;6;;;
2655;2023-11-25 20:40:00;62,7;20,5;6;;;
2656;2023-11-25 21:00:00;62,7;22,94;6;;;
2657;2023-11-25 21:20:00;62,7;22,45;6;;;
2658;2023-11-25 21:40:00;62,7;23,42;6;;;
2659;2023-11-25 22:00:00;62,7;22,94;6;;;
2660;2023-11-25 22:20:00;62,7;22,45;6;;;
2661;2023-11-25 22:40:00;62,7;20,98;6;;;
2662;2023-11-26 01:00:00;62,7;21,96;6;;;
2663;2023-11-26 01:20:00;62,7;20,01;6;;;
2664;2023-11-26 01:40:00;62,7;22,45;6;;;
2665;2023-11-26 00:00:00;62,7;21,47;6;;;
2666;2023-11-26 00:20:00;62,7;22,45;6;;;
2667;2023-11-26 00:40:00;62,7;20,01;6;;;
2668;2023-11-26 01:00:00;62,7;22,94;6;;;
2669;2023-11-26 01:20:00;62,7;23,91;6;;;
2670;2023-11-26 01:40:00;62,7;22,45;6;;;
2671;2023-11-26 02:00:00;62,7;21,47;6;;;
2672;2023-11-26 02:20:00;62,7;22,45;6;;;
2673;2023-11-26 02:40:00;62,7;22,94;6;;;
2674;2023-11-26 03:00:00;62,7;21,96;6;;;
2675;2023-11-26 03:20:00;62,7;22,45;6;;;
2676;2023-11-26 03:40:00;62,7;22,45;6;;;
2677;2023-11-26 04:00:00;62,7;22,45;6;;;
